,code,entity,year,hydro_(%_equivalent_primary_energy)
1520,14,Europe (EI),2002,6.683143
1521,14,Europe (EI),2003,6.134788
1522,14,Europe (EI),2004,6.463379
1523,14,Europe (EI),2005,6.4006763
1524,14,Europe (EI),2006,6.1994348
1525,14,Europe (EI),2007,6.231012
1526,14,Europe (EI),2008,6.550059
1527,14,Europe (EI),2009,6.8757796
1528,14,Europe (EI),2010,7.2589254
1529,14,Europe (EI),2011,6.4650216
1530,14,Europe (EI),2012,7.0706687
1531,14,Europe (EI),2013,7.5044966
1532,14,Europe (EI),2014,7.5416484
1533,14,Europe (EI),2015,7.347072
1534,14,Europe (EI),2016,7.392256
1535,14,Europe (EI),2017,6.5233154
1536,14,Europe (EI),2018,7.142842
1537,14,Europe (EI),2019,7.0204916
1538,14,Europe (EI),2020,7.886353
1539,14,Europe (EI),2021,7.4301972
1540,14,Europe (EI),2022,6.666724
1541,15,European Union (27),1965,6.651123
1542,15,European Union (27),1966,6.996531
1543,15,European Union (27),1967,6.5187955
1544,15,European Union (27),1968,6.2053165
1545,15,European Union (27),1969,5.6261706
1546,15,European Union (27),1970,5.530206
1547,15,European Union (27),1971,5.3253617
1548,15,European Union (27),1972,5.3023224
1549,15,European Union (27),1973,4.98969
1550,15,European Union (27),1974,5.4424105
1551,15,European Union (27),1975,5.5100927
1552,15,European Union (27),1976,4.524185
1553,15,European Union (27),1977,5.9306793
1554,15,European Union (27),1978,5.5472445
1555,15,European Union (27),1979,5.6108603
1556,15,European Union (27),1980,5.4124823
1557,15,European Union (27),1981,5.4997883
1558,15,European Union (27),1982,5.537961
1559,15,European Union (27),1983,5.62328
1560,15,European Union (27),1984,5.5348034
1561,15,European Union (27),1985,5.366955
1562,15,European Union (27),1986,4.997806
1563,15,European Union (27),1987,5.3758645
1564,15,European Union (27),1988,5.628459
1565,15,European Union (27),1989,4.589378
1566,15,European Union (27),1990,4.8164845
1567,15,European Union (27),1991,5.0618963
1568,15,European Union (27),1992,5.37743
1569,15,European Union (27),1993,5.5575895
1570,15,European Union (27),1994,5.742707
1571,15,European Union (27),1995,5.5871677
1572,15,European Union (27),1996,5.396444
1573,15,European Union (27),1997,5.5770345
1574,15,European Union (27),1998,5.6979876
1575,15,European Union (27),1999,5.6880336
1576,15,European Union (27),2000,5.8532705
1577,15,European Union (27),2001,6.0126476
1578,15,European Union (27),2002,5.0657926
1579,15,European Union (27),2003,4.786386
1580,15,European Union (27),2004,4.979412
1581,15,European Union (27),2005,4.6681805
1582,15,European Union (27),2006,4.658775
1583,15,European Union (27),2007,4.6578484
1584,15,European Union (27),2008,4.921202
1585,15,European Union (27),2009,5.24304
1586,15,European Union (27),2010,5.670146
1587,15,European Union (27),2011,4.773329
1588,15,European Union (27),2012,5.159151
1589,15,European Union (27),2013,5.7328696
1590,15,European Union (27),2014,5.9370494
1591,15,European Union (27),2015,5.290268
1592,15,European Union (27),2016,5.3539863
1593,15,European Union (27),2017,4.4634466
1594,15,European Union (27),2018,5.1904774
1595,15,European Union (27),2019,4.86605
1596,15,European Union (27),2020,5.7122197
1597,15,European Union (27),2021,5.426855
1598,15,European Union (27),2022,4.4663506
1599,16,Finland,1974,18.06427
1600,16,Finland,1975,17.08967
1601,16,Finland,1976,12.514575
1602,16,Finland,1977,15.202661
1603,16,Finland,1978,11.782436
1604,16,Finland,1979,12.09141
1605,16,Finland,1980,11.415307
1606,16,Finland,1981,15.10919
1607,16,Finland,1982,14.666411
1608,16,Finland,1983,15.36475
1609,16,Finland,1984,14.383723
1610,16,Finland,1985,12.764181
1611,16,Finland,1986,12.675926
1612,16,Finland,1987,13.406022
1613,16,Finland,1988,13.070462
1614,16,Finland,1989,12.690623
1615,16,Finland,1990,9.933505
1616,16,Finland,1991,11.798173
1617,16,Finland,1992,13.550077
1618,16,Finland,1993,11.984088
1619,16,Finland,1994,9.985233
1620,16,Finland,1995,11.486606
1621,16,Finland,1996,10.092671
1622,16,Finland,1997,10.272824
1623,16,Finland,1998,12.218622
1624,16,Finland,1999,10.581102
1625,16,Finland,2000,12.071366
1626,16,Finland,2001,10.573499
1627,16,Finland,2002,8.529307
1628,16,Finland,2003,7.0430837
1629,16,Finland,2004,11.04258
1630,16,Finland,2005,11.038891
1631,16,Finland,2006,8.527552
1632,16,Finland,2007,10.488896
1633,16,Finland,2008,13.049298
1634,16,Finland,2009,10.380811
1635,16,Finland,2010,9.659822
1636,16,Finland,2011,9.811179
1637,16,Finland,2012,13.577752
1638,16,Finland,2013,10.237126
1639,16,Finland,2014,11.004058
1640,16,Finland,2015,13.730179
1641,16,Finland,2016,12.65997
1642,16,Finland,2017,12.01383
1643,16,Finland,2018,10.541274
1644,16,Finland,2019,10.012781
1645,16,Finland,2020,13.319948
1646,16,Finland,2021,12.921069
1647,16,Finland,2022,10.901491
1648,17,France,1965,10.584985
1649,17,France,1966,11.509578
1650,17,France,1967,9.401878
1651,17,France,1968,9.896673
1652,17,France,1969,9.429018
1653,17,France,1970,9.294863
1654,17,France,1971,7.7058578
1655,17,France,1972,7.20497
1656,17,France,1973,6.481657
1657,17,France,1974,7.780643
1658,17,France,1975,8.828549
1659,17,France,1976,6.70113
1660,17,France,1977,10.39305
1661,17,France,1978,8.90995
1662,17,France,1979,8.408854
1663,17,France,1980,8.910869
1664,17,France,1981,9.343282
1665,17,France,1982,9.483593
1666,17,France,1983,9.104992
1667,17,France,1984,8.332356
1668,17,France,1985,7.607822
1669,17,France,1986,7.491208
1670,17,France,1987,8.298738
1671,17,France,1988,8.889132
1672,17,France,1989,5.3494816
1673,17,France,1990,5.9928513
1674,17,France,1991,6.0289803
1675,17,France,1992,7.1573763
1676,17,France,1993,6.734607
1677,17,France,1994,8.27928
1678,17,France,1995,7.504825
1679,17,France,1996,6.535853
1680,17,France,1997,6.3971257
1681,17,France,1998,6.089973
1682,17,France,1999,6.9885454
1683,17,France,2000,6.3152604
1684,17,France,2001,6.936549
1685,17,France,2002,5.662791
1686,17,France,2003,5.435075
1687,17,France,2004,5.412126
1688,17,France,2005,4.676072
1689,17,France,2006,5.123061
1690,17,France,2007,5.301551
1691,17,France,2008,5.803908
1692,17,France,2009,5.469735
1693,17,France,2010,5.8066397
1694,17,France,2011,4.292445
1695,17,France,2012,5.594261
1696,17,France,2013,6.63881
1697,17,France,2014,6.1100373
1698,17,France,2015,5.241327
1699,17,France,2016,5.822878
1700,17,France,2017,4.7674704
1701,17,France,2018,6.0733595
1702,17,France,2019,5.42032
1703,17,France,2020,6.6044106
1704,17,France,2021,5.8792615
1705,17,France,2022,4.989145
1706,18,Germany,1965,1.6145031
1707,18,Germany,1966,1.7416129
1708,18,Germany,1967,1.6582536
1709,18,Germany,1968,1.5761396
1710,18,Germany,1969,1.185767
1711,18,Germany,1970,1.4357978
1712,18,Germany,1971,1.0919782
1713,18,Germany,1972,1.0357395
1714,18,Germany,1973,1.1294043
1715,18,Germany,1974,1.3311741
1716,18,Germany,1975,1.3399583
1717,18,Germany,1976,1.0193156
1718,18,Germany,1977,1.2974242
1719,18,Germany,1978,1.3076738
1720,18,Germany,1979,1.2402805
1721,18,Germany,1980,1.3301289
1722,18,Germany,1981,1.4337504
1723,18,Germany,1982,1.4729381
1724,18,Germany,1983,1.3769088
1725,18,Germany,1984,1.3113233
1726,18,Germany,1985,1.1992912
1727,18,Germany,1986,1.2907481
1728,18,Germany,1987,1.4018048
1729,18,Germany,1988,1.3789544
1730,18,Germany,1989,1.2662936
1731,18,Germany,1990,1.2226043
1732,18,Germany,1991,1.1457436
1733,18,Germany,1992,1.374379
1734,18,Germany,1993,1.4045885
1735,18,Germany,1994,1.5102124
1736,18,Germany,1995,1.6036263
1737,18,Germany,1996,1.3552536
1738,18,Germany,1997,1.3826368
1739,18,Germany,1998,1.3978573
1740,18,Germany,1999,1.5432659
1741,18,Germany,2000,1.8461816
1742,18,Germany,2001,1.6775793
1743,18,Germany,2002,1.7243558
1744,18,Germany,2003,1.3248755
1745,18,Germany,2004,1.4908614
1746,18,Germany,2005,1.4190499
1747,18,Germany,2006,1.4030259
1748,18,Germany,2007,1.5374829
1749,18,Germany,2008,1.459999
1750,18,Germany,2009,1.4394774
1751,18,Germany,2010,1.5116827
1752,18,Germany,2011,1.3137596
1753,18,Germany,2012,1.5856501
1754,18,Germany,2013,1.6202363
1755,18,Germany,2014,1.4300945
1756,18,Germany,2015,1.351665
1757,18,Germany,2016,1.4312797
1758,18,Germany,2017,1.3775879
1759,18,Germany,2018,1.2334461
1760,18,Germany,2019,1.4066701
1761,18,Germany,2020,1.3955749
1762,18,Germany,2021,1.449124
1763,18,Germany,2022,1.3355103
1764,95,Greece,1982,5.2865105
1765,95,Greece,1983,3.454517
1766,95,Greece,1984,4.0465713
1767,95,Greece,1985,3.7546217
1768,95,Greece,1986,4.321012
1769,95,Greece,1987,3.3957453
1770,95,Greece,1988,2.7371757
1771,95,Greece,1989,2.0277493
1772,95,Greece,1990,1.820636
1773,95,Greece,1991,3.1438305
1774,95,Greece,1992,2.196171
1775,95,Greece,1993,2.24531
1776,95,Greece,1994,2.5144382
1777,95,Greece,1995,3.2940059
1778,95,Greece,1996,3.9584253
1779,95,Greece,1997,3.4363859
1780,95,Greece,1998,3.0980742
1781,95,Greece,1999,3.8281105
1782,95,Greece,2000,2.9272485
1783,95,Greece,2001,1.638332
1784,95,Greece,2002,2.1714602
1785,95,Greece,2003,3.4701064
1786,95,Greece,2004,3.3807654
1787,95,Greece,2005,3.5953324
1788,95,Greece,2006,4.0572886
1789,95,Greece,2007,1.7473595
1790,95,Greece,2008,2.2614331
1791,95,Greece,2009,3.770998
1792,95,Greece,2010,5.4822197
1793,95,Greece,2011,2.9803069
1794,95,Greece,2012,3.4480252
1795,95,Greece,2013,5.2689114
1796,95,Greece,2014,3.940179
1797,95,Greece,2015,5.2682233
1798,95,Greece,2016,4.833643
1799,95,Greece,2017,3.2731962
1800,95,Greece,2018,4.6892705
1801,95,Greece,2019,3.3272352
1802,95,Greece,2020,3.171023
1803,95,Greece,2021,5.1063704
1804,95,Greece,2022,3.7564461
1805,19,High-income countries,1965,6.771025
1806,19,High-income countries,1966,6.816517
1807,19,High-income countries,1967,6.71603
1808,19,High-income countries,1968,6.4658694
1809,19,High-income countries,1969,6.342455
1810,19,High-income countries,1970,6.1739473
1811,19,High-income countries,1971,6.281609
1812,19,High-income countries,1972,6.2502027
1813,19,High-income countries,1973,5.921315
1814,19,High-income countries,1974,6.593998
1815,19,High-income countries,1975,6.7473593
1816,19,High-income countries,1976,6.1216655
1817,19,High-income countries,1977,6.0111847
1818,19,High-income countries,1978,6.2692633
1819,19,High-income countries,1979,6.337855
1820,19,High-income countries,1980,6.468545
1821,19,High-income countries,1981,6.6658573
1822,19,High-income countries,1982,7.0396333
1823,19,High-income countries,1983,7.3437824
1824,19,High-income countries,1984,6.9920087
1825,19,High-income countries,1985,6.8159914
1826,19,High-income countries,1986,6.6874228
1827,19,High-income countries,1987,6.4748445
1828,19,High-income countries,1988,6.27005
1829,19,High-income countries,1989,6.005065
1830,19,High-income countries,1990,6.157563
1831,19,High-income countries,1991,6.209933
1832,19,High-income countries,1992,6.063336
1833,19,High-income countries,1993,6.2883973
1834,19,High-income countries,1994,5.9926786
1835,19,High-income countries,1995,6.2115774
1836,19,High-income countries,1996,6.138019
1837,19,High-income countries,1997,6.231554
1838,19,High-income countries,1998,6.0629888
1839,19,High-income countries,1999,6.011269
1840,19,High-income countries,2000,5.918446
1841,19,High-income countries,2001,5.490672
1842,19,High-income countries,2002,5.454365
1843,19,High-income countries,2003,5.2510405
1844,19,High-income countries,2004,5.181964
1845,19,High-income countries,2005,5.1902614
1846,19,High-income countries,2006,5.1847267
1847,19,High-income countries,2007,4.991763
1848,19,High-income countries,2008,5.177356
1849,19,High-income countries,2009,5.3790274
1850,19,High-income countries,2010,5.2045507
1851,19,High-income countries,2011,5.299914
1852,19,High-income countries,2012,5.3154583
1853,19,High-income countries,2013,5.3383307
1854,19,High-income countries,2014,5.28621
1855,19,High-income countries,2015,5.0771246
1856,19,High-income countries,2016,5.138367
1857,19,High-income countries,2017,5.021275
1858,19,High-income countries,2018,5.056817
1859,19,High-income countries,2019,4.893408
1860,19,High-income countries,2020,5.4268384
1861,19,High-income countries,2021,5.0247617
1862,19,High-income countries,2022,4.739708
1863,104,Hong Kong,1995,0.0
1864,104,Hong Kong,1996,0.0
1865,104,Hong Kong,1997,0.0
1866,104,Hong Kong,1998,0.0
1867,104,Hong Kong,1999,0.0
1868,104,Hong Kong,2008,0.0
1869,104,Hong Kong,2009,0.0
1870,104,Hong Kong,2010,0.0
1871,104,Hong Kong,2011,0.0
1872,104,Hong Kong,2012,0.0
1873,104,Hong Kong,2013,0.0
1874,104,Hong Kong,2014,0.0
1875,104,Hong Kong,2015,0.0
1876,104,Hong Kong,2016,0.0
1877,104,Hong Kong,2017,0.0
1878,104,Hong Kong,2018,0.0
1879,104,Hong Kong,2019,0.0
1880,104,Hong Kong,2020,0.0
1881,104,Hong Kong,2021,0.0
1882,104,Hong Kong,2022,0.0
1883,105,Hungary,1965,0.11989387
1884,105,Hungary,1966,0.15773733
1885,105,Hungary,1967,0.13554126
1886,105,Hungary,1968,0.14179073
1887,105,Hungary,1969,0.14133148
1888,105,Hungary,1970,0.12151648
1889,105,Hungary,1971,0.128392
1890,105,Hungary,1972,0.14248806
1891,105,Hungary,1973,0.12081837
1892,105,Hungary,1974,0.094015844
1893,105,Hungary,1975,0.17870052
1894,105,Hungary,1976,0.16931991
1895,105,Hungary,1977,0.14541946
1896,105,Hungary,1978,0.12593117
1897,105,Hungary,1979,0.13454616
1898,105,Hungary,1980,0.10290331
1899,105,Hungary,1981,0.15593338
1900,105,Hungary,1982,0.14692831
1901,105,Hungary,1983,0.14574319
1902,105,Hungary,1984,0.1656924
1903,105,Hungary,1985,0.13748026
1904,105,Hungary,1986,0.13723414
1905,105,Hungary,1987,0.14415859
1906,105,Hungary,1988,0.14756292
1907,105,Hungary,1989,0.1416178
1908,105,Hungary,1990,0.16282609
1909,105,Hungary,1991,0.19001442
1910,105,Hungary,1992,0.16129854
1911,105,Hungary,1993,0.17603572
1912,105,Hungary,1994,0.16787763
1913,105,Hungary,1995,0.16805726
1914,105,Hungary,1996,0.20944378
1915,105,Hungary,1997,0.22395374
1916,105,Hungary,1998,0.15833148
1917,105,Hungary,1999,0.18497932
1918,105,Hungary,2000,0.18744299
1919,105,Hungary,2001,0.18996678
1920,105,Hungary,2002,0.20157686
1921,105,Hungary,2003,0.1743824
1922,105,Hungary,2004,0.20445962
1923,105,Hungary,2005,0.18774816
1924,105,Hungary,2006,0.17521165
1925,105,Hungary,2007,0.19920468
1926,105,Hungary,2008,0.2036576
1927,105,Hungary,2009,0.23350401
1928,105,Hungary,2010,0.18781787
1929,105,Hungary,2011,0.22727391
1930,105,Hungary,2012,0.23257469
1931,105,Hungary,2013,0.24387094
1932,105,Hungary,2014,0.3422348
1933,105,Hungary,2015,0.25101835
1934,105,Hungary,2016,0.2713765
1935,105,Hungary,2017,0.21741481
1936,105,Hungary,2018,0.21657294
1937,105,Hungary,2019,0.2100014
1938,105,Hungary,2020,0.23705131
1939,105,Hungary,2021,0.19533709
1940,105,Hungary,2022,0.17286761
1941,106,Iceland,2007,52.718933
1942,20,India,1965,9.149455
1943,20,India,1966,9.270713
1944,20,India,1967,10.058605
1945,20,India,1968,10.8575325
1946,20,India,1969,10.873966
1947,20,India,1970,11.78412
1948,20,India,1971,12.426771
1949,20,India,1972,11.463117
1950,20,India,1973,11.957463
1951,20,India,1974,10.860853
1952,20,India,1975,12.067703
1953,20,India,1976,12.0367985
1954,20,India,1977,12.415875
1955,20,India,1978,14.818278
1956,20,India,1979,13.540278
1957,20,India,1980,13.453118
1958,20,India,1981,12.948172
1959,20,India,1982,11.035111
1960,20,India,1983,10.110921
1961,20,India,1984,10.576084
1962,20,India,1985,9.670784
1963,20,India,1986,9.167619
1964,20,India,1987,8.030696
1965,20,India,1988,8.2299185
1966,20,India,1989,8.742306
1967,20,India,1990,8.533721
1968,20,India,1991,9.0036125
1969,20,India,1992,8.115446
1970,20,India,1993,7.9944715
1971,20,India,1994,8.602681
1972,20,India,1995,7.5763836
1973,20,India,1996,6.626438
1974,20,India,1997,6.38415
1975,20,India,1998,7.1691933
1976,20,India,1999,6.8519936
1977,20,India,2000,6.1059093
1978,20,India,2001,5.6516166
1979,20,India,2002,5.1754804
1980,20,India,2003,5.0190716
1981,20,India,2004,6.6703267
1982,20,India,2005,6.059457
1983,20,India,2006,6.6074295
1984,20,India,2007,6.587423
1985,20,India,2008,5.809536
1986,20,India,2009,4.960676
1987,20,India,2010,4.833135
1988,20,India,2011,5.5165515
1989,20,India,2012,4.5725355
1990,20,India,2013,5.014799
1991,20,India,2014,4.9178376
1992,20,India,2015,4.530507
1993,20,India,2016,4.1515255
1994,20,India,2017,4.205918
1995,20,India,2018,4.071443
1996,20,India,2019,4.5882235
1997,20,India,2020,4.873914
1998,20,India,2021,4.3770475
1999,20,India,2022,4.5049057
2000,21,Indonesia,1965,6.385929
2001,21,Indonesia,1966,8.36461
2002,21,Indonesia,1967,9.505836
2003,21,Indonesia,1968,11.010139
2004,21,Indonesia,1969,10.201887
2005,21,Indonesia,1970,11.57067
2006,21,Indonesia,1971,4.00115
2007,21,Indonesia,1972,3.3738363
2008,21,Indonesia,1973,3.7743795
2009,21,Indonesia,1974,3.9022937
2010,21,Indonesia,1975,3.3421185
2011,21,Indonesia,1976,1.86724
2012,21,Indonesia,1977,2.34783
2013,21,Indonesia,1978,1.49063
2014,21,Indonesia,1979,1.4562845
2015,21,Indonesia,1980,1.2272301
2016,21,Indonesia,1981,1.1406815
2017,21,Indonesia,1982,1.2204517
2018,21,Indonesia,1983,1.7323705
2019,21,Indonesia,1984,1.7180939
2020,21,Indonesia,1985,1.9808587
2021,21,Indonesia,1986,2.9868257
2022,21,Indonesia,1987,2.9112308
2023,21,Indonesia,1988,3.0289974
2024,21,Indonesia,1989,3.4081194
2025,21,Indonesia,1990,3.1987255
2026,21,Indonesia,1991,3.3554215
2027,21,Indonesia,1992,3.9786804
2028,21,Indonesia,1993,3.4419167
2029,21,Indonesia,1994,2.9519868
2030,21,Indonesia,1995,2.817784
2031,21,Indonesia,1996,2.7962995
2032,21,Indonesia,1997,1.7127142
2033,21,Indonesia,1998,3.0781155
2034,21,Indonesia,1999,2.823671
2035,21,Indonesia,2000,2.5453587
2036,21,Indonesia,2001,2.7472818
2037,21,Indonesia,2002,2.2649655
2038,21,Indonesia,2003,1.9002643
2039,21,Indonesia,2004,2.0267746
2040,21,Indonesia,2005,2.169577
2041,21,Indonesia,2006,1.9017962
2042,21,Indonesia,2007,2.0652864
2043,21,Indonesia,2008,2.0725813
2044,21,Indonesia,2009,1.9800385
2045,21,Indonesia,2010,2.7880096
2046,21,Indonesia,2011,1.8660681
2047,21,Indonesia,2012,1.8516498
2048,21,Indonesia,2013,2.5203571
2049,21,Indonesia,2014,2.215436
2050,21,Indonesia,2015,1.9653165
2051,21,Indonesia,2016,2.6475625
2052,21,Indonesia,2017,2.5373445
2053,21,Indonesia,2018,2.670314
2054,21,Indonesia,2019,2.441584
2055,21,Indonesia,2020,3.0239458
2056,21,Indonesia,2021,2.9988773
2057,21,Indonesia,2022,2.6211405
2058,107,Iran,1965,5.2250767
2059,107,Iran,1966,5.151487
2060,107,Iran,1967,5.0412226
2061,107,Iran,1968,4.9317336
2062,107,Iran,1969,4.837112
2063,107,Iran,1970,4.4152985
2064,107,Iran,1971,4.3325543
2065,107,Iran,1972,5.018947
2066,107,Iran,1973,3.5577044
2067,107,Iran,1974,3.4556205
2068,107,Iran,1975,3.1140482
2069,107,Iran,1976,3.0952492
2070,107,Iran,1977,2.8250146
2071,107,Iran,1978,4.5260034
2072,107,Iran,1979,3.6342711
2073,107,Iran,1980,4.064726
2074,107,Iran,1981,4.4219165
2075,107,Iran,1982,4.111237
2076,107,Iran,1983,3.3884645
2077,107,Iran,1984,2.9317567
2078,107,Iran,1985,2.7088299
2079,107,Iran,1986,3.4556096
2080,107,Iran,1987,3.5734787
2081,107,Iran,1988,3.6968005
2082,107,Iran,1989,2.7610445
2083,107,Iran,1990,2.6902497
2084,107,Iran,1991,1.8835832
2085,107,Iran,1992,2.7959177
2086,107,Iran,1993,3.4577887
2087,107,Iran,1994,2.021462
2088,107,Iran,1995,2.326306
2089,107,Iran,1996,2.2645998
2090,107,Iran,1997,1.4810697
2091,107,Iran,1998,1.7921339
2092,107,Iran,1999,1.1420966
2093,107,Iran,2000,0.8005609
2094,107,Iran,2001,0.8115558
2095,107,Iran,2002,1.4379098
2096,107,Iran,2003,1.6789327
2097,107,Iran,2004,1.8770493
2098,107,Iran,2005,2.1321754
2099,107,Iran,2006,2.4839091
2100,107,Iran,2007,2.2529473
2101,107,Iran,2008,0.89960873
2102,107,Iran,2009,0.78911793
2103,107,Iran,2010,1.1750617
2104,107,Iran,2011,1.165183
2105,107,Iran,2012,1.3400843
2106,107,Iran,2013,1.5052022
2107,107,Iran,2014,1.4253695
2108,107,Iran,2015,1.2998363
2109,107,Iran,2016,1.4341166
2110,107,Iran,2017,1.5357654
2111,107,Iran,2018,0.8430483
2112,107,Iran,2019,2.739991
2113,107,Iran,2020,1.8037727
2114,107,Iran,2021,1.1586682
2115,107,Iran,2022,0.5754928
2116,190,Iraq,2017,0.96860445
2117,190,Iraq,2018,0.7953278
2118,190,Iraq,2019,2.0399492
2119,108,Ireland,1979,2.3525975
2120,108,Ireland,1980,2.4656003
2121,108,Ireland,1981,2.5970182
2122,108,Ireland,1982,2.4390516
2123,108,Ireland,1983,2.4031906
2124,108,Ireland,1984,2.1390052
2125,108,Ireland,1985,2.487561
2126,108,Ireland,1986,2.5271845
2127,108,Ireland,1987,1.8662728
2128,108,Ireland,1988,2.3837883
2129,108,Ireland,1989,1.8510282
2130,108,Ireland,1990,1.7483125
2131,108,Ireland,1991,1.8013103
2132,108,Ireland,1992,1.9638147
2133,108,Ireland,1993,1.8006586
2134,108,Ireland,1994,2.0776868
2135,108,Ireland,1995,1.5778488
2136,108,Ireland,1996,1.5137527
2137,108,Ireland,1997,1.3757192
2138,108,Ireland,1998,1.7273648
2139,108,Ireland,1999,1.5112091
2140,108,Ireland,2000,1.4431092
2141,108,Ireland,2001,0.95591277
2142,108,Ireland,2002,1.4678351
2143,108,Ireland,2003,0.9806209
2144,108,Ireland,2004,1.0065545
2145,108,Ireland,2005,0.96057814
2146,108,Ireland,2006,1.060684
2147,108,Ireland,2007,0.9551909
2148,108,Ireland,2008,1.3856082
2149,108,Ireland,2009,1.4258882
2150,108,Ireland,2010,0.93281484
2151,108,Ireland,2011,1.1450055
2152,108,Ireland,2012,1.3136727
2153,108,Ireland,2013,0.99024606
2154,108,Ireland,2014,1.1666836
2155,108,Ireland,2015,1.2488173
2156,108,Ireland,2016,1.0036974
2157,108,Ireland,2017,1.0090349
2158,108,Ireland,2018,0.98472804
2159,108,Ireland,2019,1.2472372
2160,108,Ireland,2020,1.3898954
2161,108,Ireland,2021,1.0925128
2162,108,Ireland,2022,0.9712231
2163,109,Israel,1980,0.0
2164,109,Israel,1981,0.0062810113
2165,109,Israel,1982,0.005812406
2166,109,Israel,1983,0.0029043623
2167,109,Israel,1984,0.005582046
2168,109,Israel,1985,0.00601886
2169,109,Israel,1986,0.017165788
2170,109,Israel,1987,0.026678516
2171,109,Israel,1988,0.024891872
2172,109,Israel,1989,0.007137956
2173,109,Israel,1990,0.0068693697
2174,109,Israel,1991,0.013514588
2175,109,Israel,1992,0.05597493
2176,109,Israel,1993,0.046211712
2177,109,Israel,1994,0.03918334
2178,109,Israel,1995,0.03786924
2179,109,Israel,1996,0.035080772
2180,109,Israel,1997,0.03341767
2181,109,Israel,1998,0.031755347
2182,109,Israel,1999,0.040444113
2183,109,Israel,2000,0.040315736
2184,109,Israel,2001,0.0129296025
2185,109,Israel,2002,0.0264452
2186,109,Israel,2003,0.037642416
2187,109,Israel,2004,0.033123955
2188,109,Israel,2005,0.03275311
2189,109,Israel,2006,0.01733929
2190,109,Israel,2007,0.015505002
2191,109,Israel,2008,0.01711197
2192,109,Israel,2009,0.026252598
2193,109,Israel,2010,0.032406885
2194,109,Israel,2011,0.029577505
2195,109,Israel,2012,0.031979896
2196,109,Israel,2013,0.028194292
2197,109,Israel,2014,0.0131678255
2198,109,Israel,2015,0.023932785
2199,109,Israel,2016,0.024154738
2200,109,Israel,2017,0.022864597
2201,109,Israel,2018,0.020849992
2202,109,Israel,2019,0.019240625
2203,109,Israel,2020,0.022002494
2204,109,Israel,2021,0.021468645
2205,109,Israel,2022,0.02013129
2206,22,Italy,1965,13.578181
2207,22,Italy,1966,12.821484
2208,22,Italy,1967,11.465373
2209,22,Italy,1968,10.694672
2210,22,Italy,1969,9.584585
2211,22,Italy,1970,8.514406
2212,22,Italy,1971,7.827654
2213,22,Italy,1972,7.8973637
2214,22,Italy,1973,6.8667874
2215,22,Italy,1974,6.9186597
2216,22,Italy,1975,7.6705613
2217,22,Italy,1976,6.941244
2218,22,Italy,1977,9.031371
2219,22,Italy,1978,7.8411274
2220,22,Italy,1979,7.6796
2221,22,Italy,1980,7.761143
2222,22,Italy,1981,7.540241
2223,22,Italy,1982,7.4119067
2224,22,Italy,1983,7.5680456
2225,22,Italy,1984,7.6239243
2226,22,Italy,1985,7.4241796
2227,22,Italy,1986,7.2290263
2228,22,Italy,1987,6.748173
2229,22,Italy,1988,6.781072
2230,22,Italy,1989,5.518316
2231,22,Italy,1990,5.0416975
2232,22,Italy,1991,6.528574
2233,22,Italy,1992,6.54926
2234,22,Italy,1993,6.567815
2235,22,Italy,1994,7.0964456
2236,22,Italy,1995,5.7695274
2237,22,Italy,1996,6.421277
2238,22,Italy,1997,6.2469206
2239,22,Italy,1998,6.0502443
2240,22,Italy,1999,6.4760513
2241,22,Italy,2000,6.225878
2242,22,Italy,2001,6.556299
2243,22,Italy,2002,5.536722
2244,22,Italy,2003,4.9468937
2245,22,Italy,2004,5.551867
2246,22,Italy,2005,4.6937737
2247,22,Italy,2006,4.8063765
2248,22,Italy,2007,4.3191543
2249,22,Italy,2008,5.538272
2250,22,Italy,2009,6.959877
2251,22,Italy,2010,6.966023
2252,22,Italy,2011,6.3270955
2253,22,Italy,2012,5.906677
2254,22,Italy,2013,7.7386847
2255,22,Italy,2014,8.999734
2256,22,Italy,2015,6.7574134
2257,22,Italy,2016,6.2347054
2258,22,Italy,2017,5.2267528
2259,22,Italy,2018,6.9688334
2260,22,Italy,2019,6.7156205
2261,22,Italy,2020,7.5728235
2262,22,Italy,2021,6.7449994
2263,22,Italy,2022,4.3014274
2264,111,Japan,1965,12.335086
2265,111,Japan,1966,11.651081
2266,111,Japan,1967,8.79386
2267,111,Japan,1968,8.451984
2268,111,Japan,1969,7.6118836
2269,111,Japan,1970,6.815383
2270,111,Japan,1971,7.1469913
2271,111,Japan,1972,6.8954067
2272,111,Japan,1973,4.8768816
2273,111,Japan,1974,6.0095296
2274,111,Japan,1975,6.345573
2275,111,Japan,1976,6.1354628
2276,111,Japan,1977,5.3186107
2277,111,Japan,1978,4.9012666
2278,111,Japan,1979,5.434914
2279,111,Japan,1980,6.1222634
2280,111,Japan,1981,6.160241
2281,111,Japan,1982,5.9670835
2282,111,Japan,1983,6.0800333
2283,111,Japan,1984,4.762867
2284,111,Japan,1985,5.468802
2285,111,Japan,1986,5.325596
2286,111,Japan,1987,4.831145
2287,111,Japan,1988,5.4845996
2288,111,Japan,1989,5.38744
2289,111,Japan,1990,4.923641
2290,111,Japan,1991,5.231904
2291,111,Japan,1992,4.3897967
2292,111,Japan,1993,5.001819
2293,111,Japan,1994,3.3570628
