,code,entity,year,oth_renewables_(incl_geo_n_biomass)_electricity_generation_-_twh,solar generation - twh,wind generation - twh,hydro generation - twh
4291,163,Singapore,2004,0.479,0.0,0.0,
4292,163,Singapore,2005,0.47765875,0.0,0.0,
4293,163,Singapore,2006,0.4737648,0.0,0.0,
4294,163,Singapore,2007,0.4936092,0.0,0.0,
4295,163,Singapore,2008,0.5208825,0.000297,0.0,
4296,163,Singapore,2009,0.5270821,0.001596,0.0,
4297,163,Singapore,2010,0.5871582,0.003086,0.0,
4298,163,Singapore,2011,0.60518473,0.004895,0.0,
4299,163,Singapore,2012,0.63571346,0.008193,0.0,
4300,163,Singapore,2013,0.7057131,0.012556,0.0,
4301,163,Singapore,2014,0.7414505,0.027133,0.0,
4302,163,Singapore,2015,0.8122861,0.048733,0.0,
4303,163,Singapore,2016,0.80152607,0.08848914,0.0,
4304,163,Singapore,2017,0.77486813,0.122786,0.0,
4305,163,Singapore,2018,0.762494,0.13516214,0.0,
4306,163,Singapore,2019,0.7602769,0.19461899,0.0,
4307,163,Singapore,2020,0.6848291,0.2951081,0.0,
4308,163,Singapore,2021,0.6727106,0.39679468,0.0,
4309,163,Singapore,2022,1.0034404,0.66724044,0.0,
4310,163,Singapore,1965,,,,0.0
4311,163,Singapore,1966,,,,0.0
4312,163,Singapore,1967,,,,0.0
4313,163,Singapore,1968,,,,0.0
4314,163,Singapore,1969,,,,0.0
4315,163,Singapore,1970,,,,0.0
4316,164,Slovakia,1971,0.0,0.0,0.0,1.476
4317,164,Slovakia,1972,0.0,0.0,0.0,1.546
4318,164,Slovakia,1973,0.0,0.0,0.0,1.322
4319,164,Slovakia,1974,0.0,0.0,0.0,2.223
4320,164,Slovakia,1975,0.0,0.0,0.0,2.002
4321,164,Slovakia,1976,0.0,0.0,0.0,2.019
4322,164,Slovakia,1977,0.0,0.0,0.0,2.408
4323,164,Slovakia,1978,0.0,0.0,0.0,2.259
4324,164,Slovakia,1979,0.0,0.0,0.0,1.884
4325,164,Slovakia,1980,0.0,0.0,0.0,2.257
4326,164,Slovakia,1981,0.0,0.0,0.0,1.966
4327,164,Slovakia,1982,0.0,0.0,0.0,1.726
4328,164,Slovakia,1983,0.0,0.0,0.0,1.832
4329,164,Slovakia,1984,0.0,0.0,0.0,1.555
4330,164,Slovakia,1985,0.0,0.0,0.0,2.117
4331,164,Slovakia,1986,0.0,0.0,0.0,1.675
4332,164,Slovakia,1987,0.0,0.0,0.0,1.932
4333,164,Slovakia,1988,0.0,0.0,0.0,1.755
4334,164,Slovakia,1989,0.0,0.0,0.0,1.962
4335,164,Slovakia,1990,0.0,0.0,0.0,1.88
4336,164,Slovakia,1991,0.0,0.0,0.0,1.408
4337,164,Slovakia,1992,0.0,0.0,0.0,1.937
4338,164,Slovakia,1993,0.0,0.0,0.0,3.467
4339,164,Slovakia,1994,0.0,0.0,0.0,4.355
4340,164,Slovakia,1995,0.0,0.0,0.0,4.88
4341,164,Slovakia,1996,0.0,0.0,0.0,4.227
4342,164,Slovakia,1997,0.0,0.0,0.0,4.064
4343,164,Slovakia,1998,0.0,0.0,0.0,4.267
4344,164,Slovakia,1999,0.0,0.0,0.0,4.474
4345,164,Slovakia,2000,0.0,0.0,0.0,4.615
4346,164,Slovakia,2001,0.154,0.0,0.0,4.927
4347,164,Slovakia,2002,0.152,0.0,0.0,5.268
4348,164,Slovakia,2003,0.099,0.0,0.002,3.48
4349,164,Slovakia,2004,0.02,0.0,0.006,4.1
4350,164,Slovakia,2005,0.032,0.0,0.006,4.638
4351,164,Slovakia,2006,0.398314,0.0,0.006,4.399
4352,164,Slovakia,2007,0.474,0.0,0.008,4.451
4353,164,Slovakia,2008,0.517,0.0,0.007,4.039332
4354,164,Slovakia,2009,0.537,0.0,0.006,4.367561
4355,164,Slovakia,2010,0.662,0.016942,0.006,5.255
4356,164,Slovakia,2011,0.819,0.397,0.005,3.778187
4357,164,Slovakia,2012,0.941,0.424,0.006,4.103
4358,164,Slovakia,2013,0.911,0.588,0.006,4.848
4359,164,Slovakia,2014,1.417,0.597,0.006,4.209
4360,164,Slovakia,2015,1.662,0.506,0.006,3.866
4361,164,Slovakia,2016,1.731,0.533,0.006,4.359
4362,164,Slovakia,2017,1.696,0.506,0.006,4.324
4363,164,Slovakia,2018,1.625,0.585,0.006,3.59
4364,164,Slovakia,2019,1.693,0.589,0.006,4.356
4365,164,Slovakia,2020,1.673,0.663,0.004,4.517
4366,164,Slovakia,2021,1.844,0.671,0.005,4.258
4367,164,Slovakia,2022,2.1110046,0.6528376,0.005,3.5704327
4368,164,Slovakia,1965,,,,2.222958
4369,164,Slovakia,1966,,,,2.1301508
4370,164,Slovakia,1967,,,,1.8252122
4371,164,Slovakia,1968,,,,1.6749526
4372,164,Slovakia,1969,,,,1.303723
4373,164,Slovakia,1970,,,,1.966633
4374,165,Slovenia,1990,0.0,0.0,0.0,2.974
4375,165,Slovenia,1991,0.0,0.0,0.0,3.608
4376,165,Slovenia,1992,0.0,0.0,0.0,3.423
4377,165,Slovenia,1993,0.0,0.0,0.0,3.035
4378,165,Slovenia,1994,0.0,0.0,0.0,3.399
4379,165,Slovenia,1995,0.0,0.0,0.0,3.252
4380,165,Slovenia,1996,0.0,0.0,0.0,3.668
4381,165,Slovenia,1997,0.0,0.0,0.0,3.091
4382,165,Slovenia,1998,0.0,0.0,0.0,3.45
4383,165,Slovenia,1999,0.031,0.0,0.0,3.739
4384,165,Slovenia,2000,0.07,0.0,0.0,3.834
4385,165,Slovenia,2001,0.072,0.0,0.0,3.796
4386,165,Slovenia,2002,0.102,0.0,0.0,3.313
4387,165,Slovenia,2003,0.122,0.0,0.0,2.957
4388,165,Slovenia,2004,0.121,0.0,0.0,4.095
4389,165,Slovenia,2005,0.11,0.0,0.0,3.461
4390,165,Slovenia,2006,0.099,0.0,0.0,3.591
4391,165,Slovenia,2007,0.104,0.0,0.0,3.266
4392,165,Slovenia,2008,0.291,0.001,0.0,4.018
4393,165,Slovenia,2009,0.193,0.004,0.0,4.715
4394,165,Slovenia,2010,0.221,0.013,0.0,4.518
4395,165,Slovenia,2011,0.252,0.066,0.0,3.562
4396,165,Slovenia,2012,0.267,0.163,0.0,3.899
4397,165,Slovenia,2013,0.261,0.215,0.004,4.629
4398,165,Slovenia,2014,0.259,0.257,0.004,6.092
4399,165,Slovenia,2015,0.267,0.274,0.006,3.808
4400,165,Slovenia,2016,0.283,0.267,0.006016438,4.503
4401,165,Slovenia,2017,0.293889,0.283867,0.005716,3.868345
4402,165,Slovenia,2018,0.272717,0.254961,0.006021,4.70432
4403,165,Slovenia,2019,0.256212,0.303039,0.00615,4.479395
4404,165,Slovenia,2020,0.277377,0.368196,0.006251,4.93406
4405,165,Slovenia,2021,0.2805,0.453113,0.005593,4.712511
4406,165,Slovenia,2022,0.26350433,0.53662413,0.005733457,3.1482303
4407,167,South Africa,1971,0.0,0.0,0.0,0.112
4408,167,South Africa,1972,0.0,0.0,0.0,0.834
4409,167,South Africa,1973,0.0,0.0,0.0,0.985
4410,167,South Africa,1974,0.0,0.0,0.0,1.132
4411,167,South Africa,1975,0.0,0.0,0.0,1.12
4412,167,South Africa,1976,0.0,0.0,0.0,1.876
4413,167,South Africa,1977,0.0,0.0,0.0,1.944
4414,167,South Africa,1978,0.0,0.0,0.0,1.907
4415,167,South Africa,1979,0.0,0.0,0.0,1.144
4416,167,South Africa,1980,0.0,0.0,0.0,0.992
4417,167,South Africa,1981,0.0,0.0,0.0,1.653
4418,167,South Africa,1982,0.0,0.0,0.0,1.016
4419,167,South Africa,1983,0.0,0.0,0.0,0.595
4420,167,South Africa,1984,0.0,0.0,0.0,0.56
4421,167,South Africa,1985,0.0,0.0,0.0,0.624
4422,167,South Africa,1986,0.0,0.0,0.0,1.623
4423,167,South Africa,1987,0.0,0.0,0.0,1.617
4424,167,South Africa,1988,0.0,0.0,0.0,3.162
4425,167,South Africa,1989,0.0,0.0,0.0,2.759
4426,167,South Africa,1990,0.0,0.0,0.0,1.01
4427,167,South Africa,1991,0.0,0.0,0.0,1.98
4428,167,South Africa,1992,0.0,0.0,0.0,0.75200003
4429,167,South Africa,1993,0.0,0.0,0.0,0.14600004
4430,167,South Africa,1994,0.0,0.0,0.0,1.0739999
4431,167,South Africa,1995,0.0,0.0,0.0,0.529
4432,167,South Africa,1996,0.06,0.0,0.0,1.3189999
4433,167,South Africa,1997,0.146,0.0,0.0,2.092
4434,167,South Africa,1998,0.231,0.0,0.0,1.595
4435,167,South Africa,1999,0.197,0.0,0.0,0.7259999
4436,167,South Africa,2000,0.4775,0.0093,0.0,1.1009998
4437,167,South Africa,2001,0.4231,0.0108,0.0,1.721
4438,167,South Africa,2002,0.4603,0.0124,0.0,2.084
4439,167,South Africa,2003,0.4084,0.0139,0.006,0.82741207
4440,167,South Africa,2004,0.3819,0.0155,0.012,0.949939
4441,167,South Africa,2005,0.4253,0.017,0.012,1.3319402
4442,167,South Africa,2006,0.4055,0.0186,0.012,2.8976197
4443,167,South Africa,2007,0.4305,0.0201,0.012,2.86562
4444,167,South Africa,2008,0.4561,0.0217,0.021,1.2596198
4445,167,South Africa,2009,0.4491,0.0233,0.03,1.4516199
4446,167,South Africa,2010,0.3963,0.0276,0.034,1.1428998
4447,167,South Africa,2011,0.412,0.0803,0.037,3.0638242
4448,167,South Africa,2012,0.4226,0.086,0.037,1.0185099
4449,167,South Africa,2013,0.4777,0.243,0.037,1.1039158
4450,167,South Africa,2014,0.364211,1.074961,1.066,1.7950599
4451,167,South Africa,2015,0.316528,2.749,3.071,0.73
4452,167,South Africa,2016,0.331492,3.274,4.209,0.624
4453,167,South Africa,2017,0.386364,4.239,7.022,0.776
4454,167,South Africa,2018,0.431334,4.573,6.41,1.103
4455,167,South Africa,2019,0.431334,4.903,6.632,0.741
4456,167,South Africa,2020,0.431334,5.7,6.411,1.465
4457,167,South Africa,2021,0.4301555,6.785,8.652,2.018
4458,167,South Africa,2022,0.4301555,6.2,9.7,3.1
4459,167,South Africa,1965,,,,0.037
4460,167,South Africa,1966,,,,0.036
4461,167,South Africa,1967,,,,0.026
4462,167,South Africa,1968,,,,0.024
4463,167,South Africa,1969,,,,0.021
4464,167,South Africa,1970,,,,0.025
4465,34,South America,1965,0.0,,,39.581554
4466,34,South America,1966,0.0,,,44.095222
4467,34,South America,1967,0.0,,,46.652615
4468,34,South America,1968,0.0,,,49.550686
4469,34,South America,1969,0.0,,,53.435425
4470,34,South America,1970,0.57093334,,,62.88049
4471,34,South America,1971,1.041386,0.0,0.0,69.82073
4472,34,South America,1972,1.1355976,0.0,0.0,79.28879
4473,34,South America,1973,1.1527706,0.0,0.0,89.51795
4474,34,South America,1974,1.224155,0.0,0.0,103.09859
4475,34,South America,1975,1.5001678,0.0,0.0,112.39167
4476,34,South America,1976,1.5173004,0.0,0.0,125.337105
4477,34,South America,1977,1.7688487,0.0,0.0,139.3818
4478,34,South America,1978,1.9639169,0.0,0.0,153.06062
4479,34,South America,1979,2.4230032,0.0,0.0,173.54976
4480,34,South America,1980,2.405526,0.0,0.0,194.83237
4481,34,South America,1981,2.447641,0.0,0.0,196.83522
4482,34,South America,1982,2.9034476,0.0,0.0,213.39456
4483,34,South America,1983,3.8014305,0.0,0.0,229.53732
4484,34,South America,1984,3.6446674,0.0,0.0,253.0052
4485,34,South America,1985,3.913132,0.0,0.0,273.90704
4486,34,South America,1986,4.114923,0.0,0.0,294.62888
4487,34,South America,1987,4.4566836,0.0,0.0,314.6132
4488,34,South America,1988,4.306745,0.0,0.0,326.4447
4489,34,South America,1989,4.344164,0.0,0.0,334.9196
4490,34,South America,1990,5.476084,0.0,0.0,347.90448
4491,34,South America,1991,5.6775155,0.0,0.0,372.47708
4492,34,South America,1992,7.399189,0.0,0.0,380.07532
4493,34,South America,1993,7.461511,0.0,0.0,409.5474
4494,34,South America,1994,7.95607,0.0,0.0,435.20428
4495,34,South America,1995,8.332388,0.0,0.0,451.17233
4496,34,South America,1996,9.46631,0.0,0.012018,467.49365
4497,34,South America,1997,10.053499,0.0,0.019192,494.85278
4498,34,South America,1998,9.659916,1.7e-05,0.038041,506.0408
4499,34,South America,1999,10.818792,2.6e-05,0.037381,504.7165
4500,34,South America,2000,10.397832,0.0018867528,0.0375865,533.397
4501,34,South America,2001,11.858205,0.002727489,0.0934895,501.1439
4502,34,South America,2002,13.398625,0.004713989,0.1436335,525.70355
4503,34,South America,2003,15.343442,0.006494461,0.1481825,548.27344
4504,34,South America,2004,16.169348,0.008046187,0.1926645,565.95306
4505,34,South America,2005,17.42618,0.009650543,0.22332816,599.45667
4506,34,South America,2006,18.477768,0.0001413947,0.3788499,626.76105
4507,34,South America,2007,23.224754,0.0001643687,0.79250646,649.15607
4508,34,South America,2008,26.765406,0.0002689661,1.333387,652.381
4509,34,South America,2009,30.258827,0.0002129606,1.4632772,670.5966
4510,34,South America,2010,40.055855,0.011397613,2.6456776,670.6312
4511,34,South America,2011,42.01189,0.040161423,3.232329,712.2574
4512,34,South America,2012,47.15578,0.12944062,6.006006,697.6344
4513,34,South America,2013,53.721863,0.2791036,7.9287286,675.41724
4514,34,South America,2014,59.294144,0.7713482,15.537401,655.9091
4515,34,South America,2015,62.916267,1.8263459,27.253296,639.3364
4516,34,South America,2016,64.88774,3.1575804,40.821835,654.6254
4517,34,South America,2017,67.642494,5.4637136,51.697613,671.28326
4518,34,South America,2018,70.87166,10.147443,59.900425,687.8804
4519,34,South America,2019,70.57182,15.442705,72.5698,682.317
4520,34,South America,2020,75.268486,21.584028,79.531,668.1564
4521,34,South America,2021,72.12598,31.863438,99.93224,636.8935
4522,34,South America,2022,68.6791,49.896236,112.47622,712.6728
4523,35,South Korea,1971,0.0,0.0,0.0,1.319976
4524,35,South Korea,1972,0.0,0.0,0.0,1.368076
4525,35,South Korea,1973,0.0,0.0,0.0,1.284465
4526,35,South Korea,1974,0.0,0.0,0.0,1.905858
4527,35,South Korea,1975,0.0,0.0,0.0,1.682809
4528,35,South Korea,1976,0.0,0.0,0.0,1.788661
4529,35,South Korea,1977,0.0,0.0,0.0,1.392729
4530,35,South Korea,1978,0.0,0.0,0.0,1.807524
4531,35,South Korea,1979,0.0,0.0,0.0,2.296168
4532,35,South Korea,1980,0.0,0.0,0.0,1.920375
4533,35,South Korea,1981,0.0,0.0,0.0,2.597707
4534,35,South Korea,1982,0.0,0.0,0.0,1.715362
4535,35,South Korea,1983,0.0,0.0,0.0,2.294191
4536,35,South Korea,1984,0.0,0.0,0.0,1.998143
4537,35,South Korea,1985,0.0,0.0,0.0,3.184966
4538,35,South Korea,1986,0.0,0.0,0.0,3.10988
4539,35,South Korea,1987,0.0,0.0,0.0,3.965371
4540,35,South Korea,1988,0.0,0.0,0.0,1.987232
4541,35,South Korea,1989,0.0,0.0,0.0,2.963969
4542,35,South Korea,1990,0.0,0.001,0.0,4.683946
4543,35,South Korea,1991,0.0,0.001,0.0,3.486046
4544,35,South Korea,1992,0.0,0.002,0.0,3.097448
4545,35,South Korea,1993,0.0,0.002,0.001,4.227549
4546,35,South Korea,1994,0.0,0.002,0.001,2.346092
4547,35,South Korea,1995,0.25,0.002,0.0,2.759923
4548,35,South Korea,1996,0.403,0.003,0.0,2.424357
4549,35,South Korea,1997,0.078,0.003,0.001,2.813992
4550,35,South Korea,1998,0.058,0.004,0.002,4.279418
4551,35,South Korea,1999,0.087,0.004572,0.005839,4.15926
4552,35,South Korea,2000,0.079,0.005284,0.016685,4.009553
4553,35,South Korea,2001,0.088,0.006184,0.01259,2.329939
4554,35,South Korea,2002,0.179,0.007044,0.014881,3.2327778
4555,35,South Korea,2003,0.188,0.007752,0.024865,4.8855767
4556,35,South Korea,2004,0.2928692,0.009872,0.047442,4.311079
4557,35,South Korea,2005,0.25981373,0.014399,0.129888,3.6732996
4558,35,South Korea,2006,0.24129018,0.031022,0.238911,3.4675376
4559,35,South Korea,2007,0.38390425,0.071279,0.375641,3.6316493
4560,35,South Korea,2008,0.6530758,0.284315,0.436034,3.0701118
4561,35,South Korea,2009,0.5390645,0.566191,0.685353,2.8131711
4562,35,South Korea,2010,0.416713,0.77342474,0.8169536,3.6819692
4563,35,South Korea,2011,0.6724125,0.92275506,0.86288923,4.597667
4564,35,South Korea,2012,1.300662,1.1270967,0.91277313,3.9690382
4565,35,South Korea,2013,2.058598,1.6676412,1.1482114,4.2892675
4566,35,South Korea,2014,4.8660865,2.6943502,1.1456008,2.7514188
4567,35,South Korea,2015,5.8937716,4.229946,1.3424914,2.1457193
4568,35,South Korea,2016,6.4408536,5.516146,1.6832138,2.8462753
4569,35,South Korea,2017,7.652578,7.739189,2.1691124,2.8088205
4570,35,South Korea,2018,9.5540495,10.167519,2.4649742,3.359418
4571,35,South Korea,2019,10.569565,14.192911,2.6792476,2.788679
4572,35,South Korea,2020,10.032192,19.337963,3.1499484,3.87723
4573,35,South Korea,2021,11.899485,24.717623,3.1800172,3.054502
4574,35,South Korea,2022,17.339321,26.9713,3.3581007,3.541251
4575,35,South Korea,1965,,,,0.710427
4576,35,South Korea,1966,,,,0.985322
4577,35,South Korea,1967,,,,0.953171
4578,35,South Korea,1968,,,,0.929483
4579,35,South Korea,1969,,,,1.428512
4580,35,South Korea,1970,,,,1.220684
4581,36,South and Central America (EI),1965,0.0,,,41.302555
4582,36,South and Central America (EI),1966,0.0,,,46.001225
4583,36,South and Central America (EI),1967,0.0,,,48.660614
4584,36,South and Central America (EI),1968,0.0,,,51.74669
4585,36,South and Central America (EI),1969,0.0,,,55.852425
4586,36,South and Central America (EI),1970,0.57093334,,,65.64019
4587,36,South and Central America (EI),1971,2.1533859,0.0,0.0,73.067635
4588,36,South and Central America (EI),1972,2.1425977,0.0,0.0,82.69269
4589,36,South and Central America (EI),1973,2.2767706,0.0,0.0,93.00975
4590,36,South and Central America (EI),1974,2.3891551,0.0,0.0,106.86309
4591,36,South and Central America (EI),1975,2.873168,0.0,0.0,115.91616
4592,36,South and Central America (EI),1976,3.3633003,0.0,0.0,129.42441
4593,36,South and Central America (EI),1977,3.6838486,0.0,0.0,143.1242
4594,36,South and Central America (EI),1978,4.0839167,0.0,0.0,158.18752
4595,36,South and Central America (EI),1979,4.383003,0.0,0.0,179.78596
4596,36,South and Central America (EI),1980,4.405631,0.0,0.0,201.44287
4597,36,South and Central America (EI),1981,4.883746,0.0,0.0,204.44443
4598,36,South and Central America (EI),1982,5.525553,0.0,0.0,220.19386
4599,36,South and Central America (EI),1983,6.358536,0.0,0.0,237.10901
4600,36,South and Central America (EI),1984,6.1837726,0.0,0.0,261.6087
4601,36,South and Central America (EI),1985,6.076122,0.0,0.0,283.50836
4602,36,South and Central America (EI),1986,6.2676725,0.0,0.0,306.0074
4603,36,South and Central America (EI),1987,6.7021995,0.0,0.0,326.53015
4604,36,South and Central America (EI),1988,6.639707,0.0,0.0,339.224
4605,36,South and Central America (EI),1989,6.9310308,0.0,0.0,347.35876
4606,36,South and Central America (EI),1990,8.331682,0.0,0.0,360.80304
4607,36,South and Central America (EI),1991,8.405421,0.0,0.0,385.09637
4608,36,South and Central America (EI),1992,10.720842,0.0,0.0,392.17712
4609,36,South and Central America (EI),1993,10.275521,0.0,0.001717172,423.27594
4610,36,South and Central America (EI),1994,10.812127,0.0,0.007777778,447.75696
4611,36,South and Central America (EI),1995,11.071227,0.0,0.007777778,463.73972
4612,36,South and Central America (EI),1996,12.450906,0.0,0.041973986,482.1879
4613,36,South and Central America (EI),1997,13.107331,0.0,0.102926,508.80856
4614,36,South and Central America (EI),1998,12.338713,1.7e-05,0.11137238,520.66187
4615,36,South and Central America (EI),1999,14.474113,0.00012701,0.14847192,522.1518
4616,36,South and Central America (EI),2000,14.565456,0.002541752,0.2521153,550.31305
4617,36,South and Central America (EI),2001,16.21691,0.004090489,0.32099152,516.229
4618,36,South and Central America (EI),2002,17.941471,0.006422989,0.45886725,541.89294
4619,36,South and Central America (EI),2003,19.874304,0.008736461,0.44309795,565.5637
4620,36,South and Central America (EI),2004,20.972889,0.011080187,0.543415,584.2788
4621,36,South and Central America (EI),2005,22.232265,0.01830607,0.53230166,619.22626
4622,36,South and Central America (EI),2006,23.593657,0.008603329,0.77378976,647.2634
4623,36,South and Central America (EI),2007,28.834093,0.011229127,1.1614605,669.4346
4624,36,South and Central America (EI),2008,32.623924,0.015260545,1.6704338,674.5294
4625,36,South and Central America (EI),2009,36.51221,0.02485929,2.0779278,691.6426
4626,36,South and Central America (EI),2010,46.705013,0.06277464,3.44859,693.9942
4627,36,South and Central America (EI),2011,48.771854,0.13265602,4.3245354,735.3775
4628,36,South and Central America (EI),2012,54.792847,0.3383368,7.6674623,722.4512
4629,36,South and Central America (EI),2013,62.06298,0.53213793,10.202307,699.7518
4630,36,South and Central America (EI),2014,67.90478,1.108576,18.6275,679.2229
4631,36,South and Central America (EI),2015,71.76097,2.8528936,31.479073,663.19
4632,36,South and Central America (EI),2016,74.47206,4.866524,45.206913,679.4257
4633,36,South and Central America (EI),2017,76.96492,7.611894,56.15648,701.21436
4634,36,South and Central America (EI),2018,80.82368,12.766447,65.74421,717.26385
4635,36,South and Central America (EI),2019,81.88766,18.830687,78.791435,705.5305
4636,36,South and Central America (EI),2020,86.18918,25.520674,85.31069,696.8602
4637,36,South and Central America (EI),2021,83.48324,36.57534,106.227715,668.74664
4638,36,South and Central America (EI),2022,79.64279,54.7799,118.35926,746.2424
4639,37,Spain,1965,0.0,0.0,0.0,19.687
4640,37,Spain,1966,0.0,0.0,0.0,27.258
4641,37,Spain,1967,0.0,0.0,0.0,22.657
4642,37,Spain,1968,0.0,0.0,0.0,24.388
4643,37,Spain,1969,0.0,0.0,0.0,30.603
4644,37,Spain,1970,0.047,0.0,0.0,27.772
4645,37,Spain,1971,0.052,0.0,0.0,31.816
4646,37,Spain,1972,0.061,0.0,0.0,35.469
4647,37,Spain,1973,0.056,0.0,0.0,28.912
4648,37,Spain,1974,0.051,0.0,0.0,30.568
4649,37,Spain,1975,0.113,0.0,0.0,26.065
4650,37,Spain,1976,0.187,0.0,0.0,20.932
4651,37,Spain,1977,0.309,0.0,0.0,39.628
4652,37,Spain,1978,0.316,0.0,0.0,40.251
4653,37,Spain,1979,0.251,0.0,0.0,46.397
4654,37,Spain,1980,0.362,0.0,0.0,29.55
4655,37,Spain,1981,0.424,0.0,0.0,21.942
4656,37,Spain,1982,0.487,0.0,0.0,26.331
4657,37,Spain,1983,0.56,0.0,0.0,27.047
4658,37,Spain,1984,0.55,0.0,0.0,31.484
4659,37,Spain,1985,0.611,0.0,0.0,31.287
4660,37,Spain,1986,0.538,0.0,0.0,26.494
4661,37,Spain,1987,0.563,0.0,0.0,27.383
4662,37,Spain,1988,0.673,0.0,0.0,35.246
4663,37,Spain,1989,0.578,0.006060606,0.013,19.349
4664,37,Spain,1990,0.542,0.006,0.014,25.414
4665,37,Spain,1991,0.542,0.007,0.015,27.282
4666,37,Spain,1992,0.575,0.008,0.103,18.92
4667,37,Spain,1993,0.579,0.009,0.116,24.377
4668,37,Spain,1994,0.639,0.01,0.175,28.18
4669,37,Spain,1995,1.011,0.015,0.27,23.112
4670,37,Spain,1996,1.083,0.012,0.364,39.802
4671,37,Spain,1997,1.463,0.013,0.742,34.778
4672,37,Spain,1998,1.531,0.015,1.352,34.005
4673,37,Spain,1999,1.724,0.017,2.744,22.863
4674,37,Spain,2000,1.493,0.018,4.727,29.57
4675,37,Spain,2001,1.631,0.024,6.759,41.027
4676,37,Spain,2002,2.586,0.03,9.342,22.92
4677,37,Spain,2003,3.184,0.041,12.075,41.054
4678,37,Spain,2004,3.33,0.056,15.7,31.676
4679,37,Spain,2005,2.653,0.041,21.176,17.872
4680,37,Spain,2006,2.774,0.119,23.297,25.89
4681,37,Spain,2007,2.898,0.508,27.568,27.233
4682,37,Spain,2008,3.255,2.578,32.946,23.532
4683,37,Spain,2009,3.4088092,6.0669346,37.8869,26.352478
4684,37,Spain,2010,3.817644,7.064429,43.68136,42.035698
4685,37,Spain,2011,4.515,8.679536,42.433,30.596
4686,37,Spain,2012,4.9770093,11.965909,49.472,20.545
4687,37,Spain,2013,5.290421,13.110889,55.767128,36.7799
4688,37,Spain,2014,5.414057,13.673027,52.013,39.169
4689,37,Spain,2015,5.7641673,13.85843,49.325,28.14
4690,37,Spain,2016,5.6646805,13.641701,48.914,36.38557
4691,37,Spain,2017,6.078,14.320671,49.127,18.322
4692,37,Spain,2018,6.175547,12.744,50.896,34.334
4693,37,Spain,2019,5.637065,15.108287,53.08907,22.486076
4694,37,Spain,2020,6.137239,20.667141,56.443676,30.506727
4695,37,Spain,2021,6.891004,27.098,62.061,29.626
4696,37,Spain,2022,6.8162937,33.758446,62.703293,18.236782
4697,170,Sri Lanka,1965,0.0,0.0,0.0,0.365
4698,170,Sri Lanka,1966,0.0,0.0,0.0,0.399
4699,170,Sri Lanka,1967,0.0,0.0,0.0,0.41
4700,170,Sri Lanka,1968,0.0,0.0,0.0,0.474
4701,170,Sri Lanka,1969,0.0,0.0,0.0,0.549
4702,170,Sri Lanka,1970,0.0,0.0,0.0,0.7403
4703,170,Sri Lanka,1971,0.0,0.0,0.0,0.8255
4704,170,Sri Lanka,1972,0.0,0.0,0.0,0.8471
4705,170,Sri Lanka,1973,0.0,0.0,0.0,0.6957
4706,170,Sri Lanka,1974,0.0,0.0,0.0,0.9976
4707,170,Sri Lanka,1975,0.0,0.0,0.0,1.0766
4708,170,Sri Lanka,1976,0.0,0.0,0.0,1.1095
4709,170,Sri Lanka,1977,0.0,0.0,0.0,1.2139
4710,170,Sri Lanka,1978,0.0,0.0,0.0,1.3663
4711,170,Sri Lanka,1979,0.0,0.0,0.0,1.4618
4712,170,Sri Lanka,1980,0.0,0.0,0.0,1.4801
4713,170,Sri Lanka,1981,0.0,0.0,0.0,1.5716
4714,170,Sri Lanka,1982,0.0,0.0,0.0,1.6076
4715,170,Sri Lanka,1983,0.0,0.0,0.0,1.2172
4716,170,Sri Lanka,1984,0.0,0.0,0.0,2.0922
4717,170,Sri Lanka,1985,0.0,0.0,0.0,2.3956
4718,170,Sri Lanka,1986,0.0,0.0,0.0,2.6451
4719,170,Sri Lanka,1987,0.0,0.0,0.0,2.177
4720,170,Sri Lanka,1988,0.0,0.0,0.0,2.5967
4721,170,Sri Lanka,1989,0.0,0.0,0.0,2.8012
4722,170,Sri Lanka,1990,0.0,0.0,0.0,3.1448
4723,170,Sri Lanka,1991,0.0,0.0,0.0,3.1166
4724,170,Sri Lanka,1992,0.0,0.0,0.0,2.8999
4725,170,Sri Lanka,1993,0.0,0.0,0.0,3.796
4726,170,Sri Lanka,1994,0.0,0.0,0.0,4.0891
4727,170,Sri Lanka,1995,0.0,0.0,0.0,4.5141
4728,170,Sri Lanka,1996,0.0,0.0,0.0,3.2519
4729,170,Sri Lanka,1997,0.0,0.0,0.0,3.44727
4730,170,Sri Lanka,1998,0.0,0.0,0.0,3.91495
4731,170,Sri Lanka,1999,0.0,0.0,0.0035,4.1774936
4732,170,Sri Lanka,2000,0.0,0.000432,0.0034,3.2042077
4733,170,Sri Lanka,2001,0.0,0.000903096,0.0035,3.1178436
4734,170,Sri Lanka,2002,0.0,0.001501112,0.003605747,2.7004118
4735,170,Sri Lanka,2003,0.0,0.002403992,0.003405747,3.3187416
4736,170,Sri Lanka,2004,0.00012,0.003539072,0.002705747,2.9692228
4737,170,Sri Lanka,2005,0.00228,0.004615336,0.002405747,3.4595318
4738,170,Sri Lanka,2006,0.00178,0.00538678,0.002305747,4.643377
4739,170,Sri Lanka,2007,0.0011,0.00597646,0.002305747,3.956473
4740,170,Sri Lanka,2008,0.00572,0.006375132,0.003241747,4.139193
4741,170,Sri Lanka,2009,0.02301,0.006787804,0.003501447,3.8911111
