,code,entity,year,renewables_(%_equivalent_primary_energy)
766,9,CIS (EI),1965,3.4813333
767,9,CIS (EI),1966,3.6910224
768,9,CIS (EI),1967,3.3877106
769,9,CIS (EI),1968,3.8358662
770,9,CIS (EI),1969,4.0670166
771,9,CIS (EI),1970,4.17463
772,9,CIS (EI),1971,4.0343986
773,9,CIS (EI),1972,3.7400343
774,9,CIS (EI),1973,3.5433114
775,9,CIS (EI),1974,3.623434
776,9,CIS (EI),1975,3.2949784
777,9,CIS (EI),1976,3.4166834
778,9,CIS (EI),1977,3.5416842
779,9,CIS (EI),1978,3.918541
780,9,CIS (EI),1979,3.8662984
781,9,CIS (EI),1980,4.043397
782,9,CIS (EI),1981,4.019434
783,9,CIS (EI),1982,3.6683857
784,9,CIS (EI),1983,3.7095654
785,9,CIS (EI),1984,4.0228815
786,9,CIS (EI),1985,4.789064
787,9,CIS (EI),1986,4.7097397
788,9,CIS (EI),1987,4.614114
789,9,CIS (EI),1988,4.7027802
790,9,CIS (EI),1989,4.5643034
791,9,CIS (EI),1990,4.901607
792,9,CIS (EI),1991,4.9927187
793,9,CIS (EI),1992,5.3416343
794,9,CIS (EI),1993,5.9464073
795,9,CIS (EI),1994,6.628401
796,9,CIS (EI),1995,6.8596096
797,9,CIS (EI),1996,6.399551
798,9,CIS (EI),1997,6.7496405
799,9,CIS (EI),1998,6.7798166
800,9,CIS (EI),1999,6.8566427
801,9,CIS (EI),2000,6.9651933
802,9,CIS (EI),2001,7.072787
803,9,CIS (EI),2002,6.724049
804,9,CIS (EI),2003,6.4876375
805,9,CIS (EI),2004,6.961633
806,9,CIS (EI),2005,6.8310075
807,9,CIS (EI),2006,6.4987564
808,9,CIS (EI),2007,6.5304437
809,9,CIS (EI),2008,5.9292707
810,9,CIS (EI),2009,6.469843
811,9,CIS (EI),2010,6.1411705
812,9,CIS (EI),2011,5.7387085
813,9,CIS (EI),2012,5.639156
814,9,CIS (EI),2013,6.1313176
815,9,CIS (EI),2014,5.829156
816,9,CIS (EI),2015,5.7914243
817,9,CIS (EI),2016,6.1782646
818,9,CIS (EI),2017,6.193384
819,9,CIS (EI),2018,6.0285683
820,9,CIS (EI),2019,6.1755776
821,9,CIS (EI),2020,6.8003306
822,9,CIS (EI),2021,6.3985915
823,9,CIS (EI),2022,6.4257436
824,10,Canada,1965,25.138649
825,10,Canada,1966,26.194746
826,10,Canada,1967,25.610426
827,10,Canada,1968,24.47401
828,10,Canada,1969,25.521269
829,10,Canada,1970,25.025076
830,10,Canada,1971,24.927824
831,10,Canada,1972,25.893644
832,10,Canada,1973,25.552883
833,10,Canada,1974,26.811583
834,10,Canada,1975,26.15631
835,10,Canada,1976,26.332035
836,10,Canada,1977,25.808472
837,10,Canada,1978,27.058771
838,10,Canada,1979,27.29702
839,10,Canada,1980,27.539682
840,10,Canada,1981,29.403925
841,10,Canada,1982,29.416243
842,10,Canada,1983,30.49923
843,10,Canada,1984,30.855843
844,10,Canada,1985,31.611633
845,10,Canada,1986,32.04593
846,10,Canada,1987,31.649542
847,10,Canada,1988,29.61134
848,10,Canada,1989,27.817396
849,10,Canada,1990,29.480997
850,10,Canada,1991,30.499428
851,10,Canada,1992,30.51211
852,10,Canada,1993,30.450893
853,10,Canada,1994,29.927301
854,10,Canada,1995,29.888117
855,10,Canada,1996,30.879307
856,10,Canada,1997,30.284904
857,10,Canada,1998,29.307375
858,10,Canada,1999,29.588795
859,10,Canada,2000,29.767815
860,10,Canada,2001,28.20141
861,10,Canada,2002,28.546556
862,10,Canada,2003,27.180016
863,10,Canada,2004,26.827923
864,10,Canada,2005,28.265472
865,10,Canada,2006,27.618176
866,10,Canada,2007,27.695152
867,10,Canada,2008,28.591097
868,10,Canada,2009,29.210728
869,10,Canada,2010,27.808294
870,10,Canada,2011,28.648472
871,10,Canada,2012,29.00381
872,10,Canada,2013,28.980621
873,10,Canada,2014,28.198492
874,10,Canada,2015,28.814518
875,10,Canada,2016,29.69933
876,10,Canada,2017,29.773268
877,10,Canada,2018,28.891912
878,10,Canada,2019,28.665491
879,10,Canada,2020,30.835331
880,10,Canada,2021,30.239046
881,10,Canada,2022,30.622011
882,188,Central America (EI),1971,12.738326
883,188,Central America (EI),1972,12.906006
884,188,Central America (EI),1973,12.411807
885,188,Central America (EI),1974,13.088926
886,188,Central America (EI),1975,11.855992
887,188,Central America (EI),1976,13.12191
888,188,Central America (EI),1977,12.341241
889,188,Central America (EI),1978,15.349611
890,188,Central America (EI),1979,17.265028
891,188,Central America (EI),1980,20.214928
892,188,Central America (EI),1981,22.399574
893,188,Central America (EI),1982,22.183714
894,188,Central America (EI),1983,23.578016
895,188,Central America (EI),1984,25.592047
896,188,Central America (EI),1985,26.786247
897,188,Central America (EI),1986,29.564842
898,188,Central America (EI),1987,28.886547
899,188,Central America (EI),1988,30.695482
900,188,Central America (EI),1989,31.725052
901,188,Central America (EI),1990,32.043663
902,188,Central America (EI),1991,29.83178
903,188,Central America (EI),1992,27.12252
904,188,Central America (EI),1993,27.521982
905,188,Central America (EI),1994,25.153784
906,188,Central America (EI),1995,23.175493
907,188,Central America (EI),1996,25.864536
908,188,Central America (EI),1997,24.05491
909,188,Central America (EI),1998,21.420517
910,188,Central America (EI),1999,24.960342
911,188,Central America (EI),2000,25.19565
912,188,Central America (EI),2001,22.391533
913,188,Central America (EI),2002,23.148567
914,188,Central America (EI),2003,23.086876
915,188,Central America (EI),2004,23.528975
916,188,Central America (EI),2005,24.867643
917,188,Central America (EI),2006,24.72052
918,188,Central America (EI),2007,24.016212
919,188,Central America (EI),2008,25.383736
920,188,Central America (EI),2009,25.172552
921,188,Central America (EI),2010,27.07466
922,188,Central America (EI),2011,26.260498
923,188,Central America (EI),2012,27.398693
924,188,Central America (EI),2013,27.10423
925,188,Central America (EI),2014,27.040085
926,188,Central America (EI),2015,26.572906
927,188,Central America (EI),2016,26.782984
928,188,Central America (EI),2017,28.651493
929,188,Central America (EI),2018,29.42906
930,188,Central America (EI),2019,25.500643
931,188,Central America (EI),2020,30.92361
932,188,Central America (EI),2021,29.999203
933,188,Central America (EI),2022,29.417244
934,68,Chile,1965,16.141762
935,68,Chile,1966,15.867013
936,68,Chile,1967,15.8887
937,68,Chile,1968,13.367759
938,68,Chile,1969,13.999327
939,68,Chile,1970,14.19122
940,68,Chile,1971,14.860414
941,68,Chile,1972,17.308092
942,68,Chile,1973,17.450201
943,68,Chile,1974,19.770317
944,68,Chile,1975,21.942268
945,68,Chile,1976,21.900364
946,68,Chile,1977,22.105398
947,68,Chile,1978,22.151817
948,68,Chile,1979,21.552887
949,68,Chile,1980,22.069942
950,68,Chile,1981,22.72726
951,68,Chile,1982,26.627869
952,68,Chile,1983,27.825817
953,68,Chile,1984,27.770302
954,68,Chile,1985,30.351582
955,68,Chile,1986,31.423769
956,68,Chile,1987,32.36392
957,68,Chile,1988,28.551182
958,68,Chile,1989,21.783056
959,68,Chile,1990,18.957916
960,68,Chile,1991,24.08466
961,68,Chile,1992,28.355387
962,68,Chile,1993,27.529266
963,68,Chile,1994,25.954521
964,68,Chile,1995,26.028479
965,68,Chile,1996,22.5519
966,68,Chile,1997,21.909548
967,68,Chile,1998,18.059258
968,68,Chile,1999,15.275814
969,68,Chile,2000,19.783125
970,68,Chile,2001,22.047363
971,68,Chile,2002,22.87545
972,68,Chile,2003,22.010805
973,68,Chile,2004,19.43779
974,68,Chile,2005,22.099463
975,68,Chile,2006,22.957874
976,68,Chile,2007,19.440195
977,68,Chile,2008,21.59478
978,68,Chile,2009,22.96064
979,68,Chile,2010,19.835663
980,68,Chile,2011,18.481121
981,68,Chile,2012,18.747072
982,68,Chile,2013,18.79665
983,68,Chile,2014,20.39204
984,68,Chile,2015,21.905157
985,68,Chile,2016,20.180143
986,68,Chile,2017,22.318325
987,68,Chile,2018,24.333767
988,68,Chile,2019,23.463417
989,68,Chile,2020,25.859335
990,68,Chile,2021,24.355661
991,68,Chile,2022,28.114304
992,11,China,1965,4.253407
993,11,China,1966,3.9831228
994,11,China,1967,3.818398
995,11,China,1968,4.458871
996,11,China,1969,3.7274022
997,11,China,1970,3.0095923
998,11,China,1971,3.0704048
999,11,China,1972,3.227597
1000,11,China,1973,3.417015
1001,11,China,1974,3.7493546
1002,11,China,1975,3.503824
1003,11,China,1976,3.3725686
1004,11,China,1977,3.2287142
1005,11,China,1978,2.7594638
1006,11,China,1979,3.008899
1007,11,China,1980,3.566198
1008,11,China,1981,4.066497
1009,11,China,1982,4.4212723
1010,11,China,1983,4.8234906
1011,11,China,1984,4.515455
1012,11,China,1985,4.441829
1013,11,China,1986,4.3385277
1014,11,China,1987,4.2555475
1015,11,China,1988,4.3230724
1016,11,China,1989,4.4680266
1017,11,China,1990,4.723668
1018,11,China,1991,4.4247785
1019,11,China,1992,4.4127026
1020,11,China,1993,4.75786
1021,11,China,1994,4.952474
1022,11,China,1995,5.5538197
1023,11,China,1996,5.1431327
1024,11,China,1997,5.361735
1025,11,China,1998,5.4277787
1026,11,China,1999,5.1882854
1027,11,China,2000,5.656926
1028,11,China,2001,6.6186247
1029,11,China,2002,6.2804885
1030,11,China,2003,5.30111
1031,11,China,2004,5.60094
1032,11,China,2005,5.5544806
1033,11,China,2006,5.5779824
1034,11,China,2007,5.718535
1035,11,China,2008,7.2686663
1036,11,China,2009,6.9355316
1037,11,China,2010,7.6156235
1038,11,China,2011,7.083536
1039,11,China,2012,8.521587
1040,11,China,2013,8.958172
1041,11,China,2014,10.228592
1042,11,China,2015,10.832989
1043,11,China,2016,11.726429
1044,11,China,2017,12.291986
1045,11,China,2018,12.861612
1046,11,China,2019,13.439247
1047,11,China,2020,14.062172
1048,11,China,2021,14.886463
1049,11,China,2022,16.01911
1050,12,Colombia,1965,10.729045
1051,12,Colombia,1966,10.590929
1052,12,Colombia,1967,11.202192
1053,12,Colombia,1968,12.023638
1054,12,Colombia,1969,13.203888
1055,12,Colombia,1970,13.413398
1056,12,Colombia,1971,14.3879595
1057,12,Colombia,1972,13.823888
1058,12,Colombia,1973,15.555398
1059,12,Colombia,1974,15.7888975
1060,12,Colombia,1975,18.878565
1061,12,Colombia,1976,19.034077
1062,12,Colombia,1977,18.79995
1063,12,Colombia,1978,20.633047
1064,12,Colombia,1979,21.762644
1065,12,Colombia,1980,22.777384
1066,12,Colombia,1981,22.155632
1067,12,Colombia,1982,23.009438
1068,12,Colombia,1983,22.032003
1069,12,Colombia,1984,24.247952
1070,12,Colombia,1985,25.23612
1071,12,Colombia,1986,27.80027
1072,12,Colombia,1987,27.698511
1073,12,Colombia,1988,29.223629
1074,12,Colombia,1989,30.273563
1075,12,Colombia,1990,32.54881
1076,12,Colombia,1991,31.96542
1077,12,Colombia,1992,24.941273
1078,12,Colombia,1993,28.616268
1079,12,Colombia,1994,30.40986
1080,12,Colombia,1995,29.690346
1081,12,Colombia,1996,31.470236
1082,12,Colombia,1997,27.651566
1083,12,Colombia,1998,26.757204
1084,12,Colombia,1999,31.315977
1085,12,Colombia,2000,29.508314
1086,12,Colombia,2001,29.830153
1087,12,Colombia,2002,31.78181
1088,12,Colombia,2003,32.990623
1089,12,Colombia,2004,33.021286
1090,12,Colombia,2005,34.17347
1091,12,Colombia,2006,32.25097
1092,12,Colombia,2007,32.76647
1093,12,Colombia,2008,32.606388
1094,12,Colombia,2009,29.99507
1095,12,Colombia,2010,28.606323
1096,12,Colombia,2011,32.644135
1097,12,Colombia,2012,30.217394
1098,12,Colombia,2013,27.414104
1099,12,Colombia,2014,26.4035
1100,12,Colombia,2015,27.78511
1101,12,Colombia,2016,25.639427
1102,12,Colombia,2017,30.291828
1103,12,Colombia,2018,29.727283
1104,12,Colombia,2019,28.663414
1105,12,Colombia,2020,29.010368
1106,12,Colombia,2021,31.01171
1107,12,Colombia,2022,30.853983
1108,71,Croatia,1990,11.523735
1109,71,Croatia,1991,19.537254
1110,71,Croatia,1992,15.994586
1111,71,Croatia,1993,16.087374
1112,71,Croatia,1994,18.960016
1113,71,Croatia,1995,19.160814
1114,71,Croatia,1996,24.701183
1115,71,Croatia,1997,18.543142
1116,71,Croatia,1998,18.063107
1117,71,Croatia,1999,21.245943
1118,71,Croatia,2000,19.766321
1119,71,Croatia,2001,20.779488
1120,71,Croatia,2002,16.806644
1121,71,Croatia,2003,14.887468
1122,71,Croatia,2004,19.898252
1123,71,Croatia,2005,18.501064
1124,71,Croatia,2006,17.52409
1125,71,Croatia,2007,12.393234
1126,71,Croatia,2008,15.262363
1127,71,Croatia,2009,19.716614
1128,71,Croatia,2010,23.851255
1129,71,Croatia,2011,15.510488
1130,71,Croatia,2012,16.895237
1131,71,Croatia,2013,26.756195
1132,71,Croatia,2014,28.475935
1133,71,Croatia,2015,22.67194
1134,71,Croatia,2016,23.881334
1135,71,Croatia,2017,20.280275
1136,71,Croatia,2018,27.056107
1137,71,Croatia,2019,24.222437
1138,71,Croatia,2020,26.004786
1139,71,Croatia,2021,29.736883
1140,71,Croatia,2022,26.92303
1141,75,Czechia,1965,1.4077874
1142,75,Czechia,1966,1.3170925
1143,75,Czechia,1967,1.2057945
1144,75,Czechia,1968,0.89475876
1145,75,Czechia,1969,0.7005399
1146,75,Czechia,1970,0.9598853
1147,75,Czechia,1971,0.64512116
1148,75,Czechia,1972,0.6712159
1149,75,Czechia,1973,0.57063675
1150,75,Czechia,1974,0.9500237
1151,75,Czechia,1975,0.91022944
1152,75,Czechia,1976,0.7058947
1153,75,Czechia,1977,0.9296591
1154,75,Czechia,1978,0.8529741
1155,75,Czechia,1979,1.0576006
1156,75,Czechia,1980,1.1426239
1157,75,Czechia,1981,0.9889818
1158,75,Czechia,1982,0.8108596
1159,75,Czechia,1983,0.80229473
1160,75,Czechia,1984,0.6089416
1161,75,Czechia,1985,0.782431
1162,75,Czechia,1986,0.8687311
1163,75,Czechia,1987,1.1157937
1164,75,Czechia,1988,0.94598264
1165,75,Czechia,1989,0.7638888
1166,75,Czechia,1990,0.6279108
1167,75,Czechia,1991,0.6470877
1168,75,Czechia,1992,0.86247593
1169,75,Czechia,1993,0.9614583
1170,75,Czechia,1994,1.1625127
1171,75,Czechia,1995,1.5213261
1172,75,Czechia,1996,1.393759
1173,75,Czechia,1997,1.446235
1174,75,Czechia,1998,1.3689234
1175,75,Czechia,1999,1.7020341
1176,75,Czechia,2000,1.5951673
1177,75,Czechia,2001,1.6955769
1178,75,Czechia,2002,1.9760944
1179,75,Czechia,2003,1.2228435
1180,75,Czechia,2004,1.6074102
1181,75,Czechia,2005,1.778649
1182,75,Czechia,2006,1.9904531
1183,75,Czechia,2007,1.9663903
1184,75,Czechia,2008,2.3974464
1185,75,Czechia,2009,3.2484796
1186,75,Czechia,2010,3.8938859
1187,75,Czechia,2011,4.9096026
1188,75,Czechia,2012,5.3718815
1189,75,Czechia,2013,6.2181935
1190,75,Czechia,2014,6.4159274
1191,75,Czechia,2015,6.6329427
1192,75,Czechia,2016,6.7004147
1193,75,Czechia,2017,6.4998507
1194,75,Czechia,2018,6.3603163
1195,75,Czechia,2019,6.94284
1196,75,Czechia,2020,7.752201
1197,75,Czechia,2021,7.4795446
1198,75,Czechia,2022,7.424739
1199,76,Denmark,1983,0.14966652
1200,76,Denmark,1984,0.15148832
1201,76,Denmark,1985,0.16285837
1202,76,Denmark,1986,0.27791974
1203,76,Denmark,1987,0.37065881
1204,76,Denmark,1988,0.5722486
1205,76,Denmark,1989,0.88691425
1206,76,Denmark,1990,1.2664864
1207,76,Denmark,1991,1.4587733
1208,76,Denmark,1992,2.0408638
1209,76,Denmark,1993,2.3619852
1210,76,Denmark,1994,2.1321414
1211,76,Denmark,1995,2.3133218
1212,76,Denmark,1996,2.187726
1213,76,Denmark,1997,3.3808842
1214,76,Denmark,1998,4.675769
1215,76,Denmark,1999,5.389067
1216,76,Denmark,2000,7.0956717
1217,76,Denmark,2001,7.4025145
1218,76,Denmark,2002,8.58695
1219,76,Denmark,2003,9.462797
1220,76,Denmark,2004,11.729119
1221,76,Denmark,2005,12.804132
1222,76,Denmark,2006,10.851151
1223,76,Denmark,2007,12.715507
1224,76,Denmark,2008,13.080417
1225,76,Denmark,2009,13.767348
1226,76,Denmark,2010,16.116894
1227,76,Denmark,2011,19.853529
1228,76,Denmark,2012,22.671543
1229,76,Denmark,2013,23.113413
1230,76,Denmark,2014,26.705221
1231,76,Denmark,2015,28.598318
1232,76,Denmark,2016,27.45463
1233,76,Denmark,2017,32.161762
1234,76,Denmark,2018,30.937922
1235,76,Denmark,2019,34.80717
1236,76,Denmark,2020,39.665318
1237,76,Denmark,2021,40.553944
1238,76,Denmark,2022,43.043022
1239,189,Eastern Africa (EI),1966,17.767115
1240,189,Eastern Africa (EI),1967,16.73884
1241,189,Eastern Africa (EI),1968,16.596855
1242,189,Eastern Africa (EI),1969,16.98054
1243,189,Eastern Africa (EI),1970,21.639565
1244,189,Eastern Africa (EI),1971,17.136583
1245,189,Eastern Africa (EI),1972,20.19839
1246,189,Eastern Africa (EI),1973,19.723507
1247,189,Eastern Africa (EI),1974,23.92785
1248,189,Eastern Africa (EI),1975,25.932037
1249,189,Eastern Africa (EI),1976,26.4453
1250,189,Eastern Africa (EI),1977,29.769928
1251,189,Eastern Africa (EI),1978,29.150427
1252,189,Eastern Africa (EI),1979,30.724266
1253,189,Eastern Africa (EI),1980,28.209288
1254,189,Eastern Africa (EI),1981,29.862686
1255,189,Eastern Africa (EI),1982,31.613985
1256,189,Eastern Africa (EI),1983,30.277752
1257,189,Eastern Africa (EI),1984,30.152336
1258,189,Eastern Africa (EI),1985,29.914665
1259,189,Eastern Africa (EI),1986,28.770443
1260,189,Eastern Africa (EI),1987,25.219223
1261,189,Eastern Africa (EI),1988,26.159494
1262,189,Eastern Africa (EI),1989,25.454483
1263,189,Eastern Africa (EI),1990,26.873281
1264,189,Eastern Africa (EI),1991,28.524992
1265,189,Eastern Africa (EI),1992,26.281708
1266,189,Eastern Africa (EI),1993,25.463163
1267,189,Eastern Africa (EI),1994,25.554049
1268,189,Eastern Africa (EI),1995,25.680614
1269,189,Eastern Africa (EI),1996,25.955864
1270,189,Eastern Africa (EI),1997,25.68398
1271,189,Eastern Africa (EI),1998,30.737486
1272,189,Eastern Africa (EI),1999,31.55365
1273,189,Eastern Africa (EI),2000,33.819275
1274,189,Eastern Africa (EI),2001,34.885307
1275,189,Eastern Africa (EI),2002,36.962135
1276,189,Eastern Africa (EI),2003,37.175285
1277,189,Eastern Africa (EI),2004,35.427166
1278,189,Eastern Africa (EI),2005,34.705536
1279,189,Eastern Africa (EI),2006,35.13762
1280,189,Eastern Africa (EI),2007,35.922768
1281,189,Eastern Africa (EI),2008,35.676514
1282,189,Eastern Africa (EI),2009,35.18825
1283,189,Eastern Africa (EI),2010,36.165527
1284,189,Eastern Africa (EI),2011,35.604996
1285,189,Eastern Africa (EI),2012,35.436646
1286,189,Eastern Africa (EI),2013,34.717594
1287,189,Eastern Africa (EI),2014,34.15295
1288,189,Eastern Africa (EI),2015,33.16969
1289,189,Eastern Africa (EI),2016,31.991169
1290,189,Eastern Africa (EI),2017,31.054905
1291,189,Eastern Africa (EI),2018,31.32275
1292,189,Eastern Africa (EI),2019,31.753387
1293,189,Eastern Africa (EI),2020,34.623672
1294,189,Eastern Africa (EI),2021,33.924118
1295,189,Eastern Africa (EI),2022,34.049026
1296,80,Ecuador,1990,18.208447
1297,80,Ecuador,1991,16.781822
1298,80,Ecuador,1992,16.528347
1299,80,Ecuador,1993,18.627613
1300,80,Ecuador,1994,19.351004
1301,80,Ecuador,1995,16.093632
1302,80,Ecuador,1996,17.381893
1303,80,Ecuador,1997,16.071615
1304,80,Ecuador,1998,15.920069
1305,80,Ecuador,1999,19.251896
1306,80,Ecuador,2000,21.61393
1307,80,Ecuador,2001,19.692354
1308,80,Ecuador,2002,21.095179
1309,80,Ecuador,2003,19.533443
1310,80,Ecuador,2004,18.734915
1311,80,Ecuador,2005,16.596605
1312,80,Ecuador,2006,16.251612
1313,80,Ecuador,2007,19.557274
1314,80,Ecuador,2008,22.617527
1315,80,Ecuador,2009,18.929247
1316,80,Ecuador,2010,15.955793
1317,80,Ecuador,2011,19.212603
1318,80,Ecuador,2012,19.8579
1319,80,Ecuador,2013,17.394707
1320,80,Ecuador,2014,17.304941
1321,80,Ecuador,2015,19.689713
1322,80,Ecuador,2016,23.698437
1323,80,Ecuador,2017,28.488995
1324,80,Ecuador,2018,27.486797
1325,80,Ecuador,2019,31.76705
1326,80,Ecuador,2020,36.084644
1327,80,Ecuador,2021,32.358585
1328,80,Ecuador,2022,30.134436
1329,81,Egypt,1965,5.587894
1330,81,Egypt,1966,5.5950437
1331,81,Egypt,1967,7.041625
1332,81,Egypt,1968,9.956792
1333,81,Egypt,1969,16.08243
1334,81,Egypt,1970,15.164636
1335,81,Egypt,1971,15.877998
1336,81,Egypt,1972,14.63569
1337,81,Egypt,1973,15.458054
1338,81,Egypt,1974,16.143082
1339,81,Egypt,1975,16.16058
1340,81,Egypt,1976,15.923643
1341,81,Egypt,1977,16.571007
1342,81,Egypt,1978,17.237104
1343,81,Egypt,1979,15.267534
1344,81,Egypt,1980,13.69403
1345,81,Egypt,1981,12.52634
1346,81,Egypt,1982,11.533038
1347,81,Egypt,1983,9.980415
1348,81,Egypt,1984,8.979603
1349,81,Egypt,1985,8.225813
1350,81,Egypt,1986,7.8884335
1351,81,Egypt,1987,7.4370356
1352,81,Egypt,1988,7.214404
1353,81,Egypt,1989,7.3539524
1354,81,Egypt,1990,7.5208664
1355,81,Egypt,1991,7.3963394
1356,81,Egypt,1992,7.3806868
1357,81,Egypt,1993,7.595429
1358,81,Egypt,1994,7.6767826
1359,81,Egypt,1995,7.558946
1360,81,Egypt,1996,7.3617535
1361,81,Egypt,1997,7.2438493
1362,81,Egypt,1998,7.1541777
1363,81,Egypt,1999,7.409151
1364,81,Egypt,2000,7.416067
1365,81,Egypt,2001,7.225908
1366,81,Egypt,2002,6.795775
1367,81,Egypt,2003,5.9376993
1368,81,Egypt,2004,5.6346426
1369,81,Egypt,2005,5.385707
1370,81,Egypt,2006,5.1723156
1371,81,Egypt,2007,5.363156
1372,81,Egypt,2008,5.4142365
1373,81,Egypt,2009,4.8005958
1374,81,Egypt,2010,4.4617195
1375,81,Egypt,2011,4.3315444
1376,81,Egypt,2012,4.18029
1377,81,Egypt,2013,4.177184
1378,81,Egypt,2014,4.1816525
1379,81,Egypt,2015,4.328854
1380,81,Egypt,2016,4.131468
1381,81,Egypt,2017,3.8699899
1382,81,Egypt,2018,4.0817986
1383,81,Egypt,2019,5.169897
1384,81,Egypt,2020,6.564383
1385,81,Egypt,2021,6.1472235
1386,81,Egypt,2022,5.651781
1387,84,Estonia,1985,0.0
1388,84,Estonia,1986,0.0
1389,84,Estonia,1987,0.0
1390,84,Estonia,1988,0.0
1391,84,Estonia,1989,0.0
1392,84,Estonia,1990,0.0
1393,84,Estonia,1991,0.0
1394,84,Estonia,1992,0.0
1395,84,Estonia,1993,0.0
1396,84,Estonia,1994,0.0
1397,84,Estonia,1995,0.030809937
1398,84,Estonia,1996,0.02417878
1399,84,Estonia,1997,0.03927203
1400,84,Estonia,1998,0.06567057
1401,84,Estonia,1999,0.09923625
1402,84,Estonia,2000,0.34306446
1403,84,Estonia,2001,0.1589969
1404,84,Estonia,2002,0.1850875
1405,84,Estonia,2003,0.21935792
1406,84,Estonia,2004,0.28923833
1407,84,Estonia,2005,0.5010246
1408,84,Estonia,2006,0.6115338
1409,84,Estonia,2007,0.5969034
1410,84,Estonia,2008,0.9151515
1411,84,Estonia,2009,2.8210127
1412,84,Estonia,2010,4.5133157
1413,84,Estonia,2011,5.0025625
1414,84,Estonia,2012,6.1865497
1415,84,Estonia,2013,4.8759193
1416,84,Estonia,2014,5.82325
1417,84,Estonia,2015,6.9001513
1418,84,Estonia,2016,6.731134
1419,84,Estonia,2017,7.1341367
1420,84,Estonia,2018,8.032572
1421,84,Estonia,2019,10.685646
1422,84,Estonia,2020,15.223135
1423,84,Estonia,2021,14.843358
1424,84,Estonia,2022,15.2651
1425,13,Europe,1965,5.9066753
1426,13,Europe,1966,6.1682186
1427,13,Europe,1967,5.9034324
1428,13,Europe,1968,5.957701
1429,13,Europe,1969,5.6871986
1430,13,Europe,1970,5.68146
1431,13,Europe,1971,5.559321
1432,13,Europe,1972,5.415697
1433,13,Europe,1973,5.199635
1434,13,Europe,1974,5.5491505
1435,13,Europe,1975,5.48716
1436,13,Europe,1976,5.002477
1437,13,Europe,1977,5.7320075
1438,13,Europe,1978,5.710373
1439,13,Europe,1979,5.7450686
1440,13,Europe,1980,5.7626452
1441,13,Europe,1981,5.867198
1442,13,Europe,1982,5.709534
1443,13,Europe,1983,5.8300776
1444,13,Europe,1984,5.8781447
1445,13,Europe,1985,5.8628535
1446,13,Europe,1986,5.665528
1447,13,Europe,1987,5.8362722
1448,13,Europe,1988,5.996327
1449,13,Europe,1989,5.4787555
1450,13,Europe,1990,5.6132846
1451,13,Europe,1991,5.7959194
1452,13,Europe,1992,6.1879973
1453,13,Europe,1993,6.5797515
1454,13,Europe,1994,6.9918156
1455,13,Europe,1995,7.0719213
1456,13,Europe,1996,6.619829
1457,13,Europe,1997,7.03665
1458,13,Europe,1998,7.3136797
1459,13,Europe,1999,7.507233
1460,13,Europe,2000,7.798537
1461,13,Europe,2001,7.827453
1462,13,Europe,2002,7.3453298
1463,13,Europe,2003,6.9589005
1464,13,Europe,2004,7.534636
1465,13,Europe,2005,7.765187
1466,13,Europe,2006,7.768465
1467,13,Europe,2007,8.276369
1468,13,Europe,2008,8.780239
1469,13,Europe,2009,9.667576
1470,13,Europe,2010,10.042885
1471,13,Europe,2011,9.978288
1472,13,Europe,2012,11.051453
1473,13,Europe,2013,12.020726
1474,13,Europe,2014,12.670538
1475,13,Europe,2015,12.97831
1476,13,Europe,2016,13.101557
1477,13,Europe,2017,13.136423
1478,13,Europe,2018,13.797882
1479,13,Europe,2019,14.279471
1480,13,Europe,2020,16.508207
1481,13,Europe,2021,15.866847
1482,13,Europe,2022,16.556276
1483,14,Europe (EI),1965,7.269182
1484,14,Europe (EI),1966,7.599612
1485,14,Europe (EI),1967,7.3898325
1486,14,Europe (EI),1968,7.1868033
1487,14,Europe (EI),1969,6.6074834
1488,14,Europe (EI),1970,6.5164485
1489,14,Europe (EI),1971,6.4102187
1490,14,Europe (EI),1972,6.3603587
1491,14,Europe (EI),1973,6.113371
1492,14,Europe (EI),1974,6.695796
1493,14,Europe (EI),1975,6.9075384
1494,14,Europe (EI),1976,6.05598
1495,14,Europe (EI),1977,7.184907
1496,14,Europe (EI),1978,6.9174333
1497,14,Europe (EI),1979,7.012579
1498,14,Europe (EI),1980,6.995356
1499,14,Europe (EI),1981,7.263548
1500,14,Europe (EI),1982,7.3230996
1501,14,Europe (EI),1983,7.470168
1502,14,Europe (EI),1984,7.360798
1503,14,Europe (EI),1985,6.3864417
1504,14,Europe (EI),1986,6.089672
1505,14,Europe (EI),1987,6.4845943
1506,14,Europe (EI),1988,6.875538
1507,14,Europe (EI),1989,6.04037
1508,14,Europe (EI),1990,6.1508374
1509,14,Europe (EI),1991,6.358576
1510,14,Europe (EI),1992,6.8031178
1511,14,Europe (EI),1993,7.218781
1512,14,Europe (EI),1994,7.487245
1513,14,Europe (EI),1995,7.4815416
1514,14,Europe (EI),1996,7.117396
1515,14,Europe (EI),1997,7.483094
1516,14,Europe (EI),1998,7.8338394
1517,14,Europe (EI),1999,7.996094
1518,14,Europe (EI),2000,8.295877
1519,14,Europe (EI),2001,8.19843
1520,14,Europe (EI),2002,7.82032
1521,14,Europe (EI),2003,7.4503884
1522,14,Europe (EI),2004,8.084747
1523,14,Europe (EI),2005,8.334137
1524,14,Europe (EI),2006,8.461152
